pokemon_id,version_group_id,move_id,pokemon_move_method_id,level
10087,16,173,3,0
10087,16,257,3,0
10087,16,414,3,0
10087,16,442,3,0
10087,16,446,3,0
10087,16,495,3,0
10088,16,7,3,0
10088,16,8,3,0
10088,16,9,3,0
10088,16,67,3,0
10088,16,173,3,0
10088,16,215,3,0
10088,16,231,3,0
10088,16,253,3,0
10088,16,264,3,0
10088,16,270,3,0
10088,16,277,3,0
10088,16,283,3,0
10088,16,304,3,0
10088,16,340,3,0
10088,16,343,3,0
10088,16,351,3,0
10088,16,352,3,0
10088,16,387,3,0
10088,16,409,3,0
10088,16,495,3,0
10089,16,173,3,0
10089,16,200,3,0
10089,16,231,3,0
10089,16,257,3,0
10089,16,304,3,0
10089,16,366,3,0
10089,16,401,3,0
10089,16,406,3,0
10089,16,428,3,0
10089,16,434,3,0
10090,16,173,3,0
10090,16,202,3,0
10090,16,282,3,0
10090,16,283,3,0
10090,16,366,3,0
10090,16,450,3,0
10090,16,527,3,0
10090,16,529,3,0
1,16,14,4,0
1,16,15,4,0
1,16,70,4,0
1,16,76,4,0
1,16,92,4,0
1,16,104,4,0
1,16,113,4,0
1,16,148,4,0
1,16,156,4,0
1,16,164,4,0
1,16,182,4,0
1,16,188,4,0
1,16,207,4,0
1,16,213,4,0
1,16,214,4,0
1,16,216,4,0
1,16,218,4,0
1,16,219,4,0
1,16,237,4,0
1,16,241,4,0
1,16,249,4,0
1,16,263,4,0
1,16,267,4,0
1,16,290,4,0
1,16,412,4,0
1,16,447,4,0
1,16,474,4,0
1,16,496,4,0
1,16,497,4,0
1,16,590,4,0
2,16,14,4,0
2,16,15,4,0
2,16,70,4,0
2,16,76,4,0
2,16,92,4,0
2,16,104,4,0
2,16,113,4,0
2,16,148,4,0
2,16,156,4,0
2,16,164,4,0
2,16,182,4,0
2,16,188,4,0
2,16,207,4,0
2,16,213,4,0
2,16,214,4,0
2,16,216,4,0
2,16,218,4,0
2,16,219,4,0
2,16,237,4,0
2,16,241,4,0
2,16,249,4,0
2,16,263,4,0
2,16,267,4,0
2,16,290,4,0
2,16,412,4,0
2,16,447,4,0
2,16,474,4,0
2,16,496,4,0
2,16,497,4,0
2,16,590,4,0
3,16,14,4,0
3,16,15,4,0
3,16,46,4,0
3,16,63,4,0
3,16,70,4,0
3,16,76,4,0
3,16,89,4,0
3,16,92,4,0
3,16,104,4,0
3,16,113,4,0
3,16,148,4,0
3,16,156,4,0
3,16,164,4,0
3,16,182,4,0
3,16,188,4,0
3,16,207,4,0
3,16,213,4,0
3,16,214,4,0
3,16,216,4,0
3,16,218,4,0
3,16,219,4,0
3,16,237,4,0
3,16,241,4,0
3,16,249,4,0
3,16,263,4,0
3,16,267,4,0
3,16,290,4,0
3,16,412,4,0
3,16,416,4,0
3,16,447,4,0
3,16,474,4,0
3,16,496,4,0
3,16,497,4,0
3,16,523,4,0
3,16,590,4,0
4,16,14,4,0
4,16,15,4,0
4,16,53,4,0
4,16,70,4,0
4,16,91,4,0
4,16,92,4,0
4,16,104,4,0
4,16,126,4,0
4,16,156,4,0
4,16,157,4,0
4,16,164,4,0
4,16,182,4,0
4,16,207,4,0
4,16,213,4,0
4,16,214,4,0
4,16,216,4,0
4,16,218,4,0
4,16,237,4,0
4,16,241,4,0
4,16,249,4,0
4,16,261,4,0
4,16,263,4,0
4,16,280,4,0
4,16,290,4,0
4,16,315,4,0
4,16,317,4,0
4,16,332,4,0
4,16,337,4,0
4,16,374,4,0
4,16,421,4,0
4,16,468,4,0
4,16,488,4,0
4,16,496,4,0
4,16,497,4,0
4,16,510,4,0
4,16,590,4,0
4,16,612,4,0
5,16,14,4,0
5,16,15,4,0
5,16,53,4,0
5,16,70,4,0
5,16,91,4,0
5,16,92,4,0
5,16,104,4,0
5,16,126,4,0
5,16,156,4,0
5,16,157,4,0
5,16,164,4,0
5,16,182,4,0
5,16,207,4,0
5,16,213,4,0
5,16,214,4,0
5,16,216,4,0
5,16,218,4,0
5,16,237,4,0
5,16,241,4,0
5,16,249,4,0
5,16,261,4,0
5,16,263,4,0
5,16,280,4,0
5,16,290,4,0
5,16,315,4,0
5,16,317,4,0
5,16,332,4,0
5,16,337,4,0
5,16,374,4,0
5,16,421,4,0
5,16,468,4,0
5,16,488,4,0
5,16,496,4,0
5,16,497,4,0
5,16,510,4,0
5,16,590,4,0
5,16,612,4,0
6,16,14,4,0
6,16,15,4,0
6,16,19,4,0
6,16,46,4,0
6,16,53,4,0
6,16,63,4,0
6,16,70,4,0
6,16,76,4,0
6,16,89,4,0
6,16,91,4,0
6,16,92,4,0
6,16,104,4,0
6,16,126,4,0
6,16,156,4,0
6,16,157,4,0
6,16,164,4,0
6,16,182,4,0
6,16,207,4,0
6,16,211,4,0
6,16,213,4,0
6,16,214,4,0
6,16,216,4,0
6,16,218,4,0
6,16,237,4,0
6,16,241,4,0
6,16,249,4,0
6,16,261,4,0
6,16,263,4,0
6,16,280,4,0
6,16,290,4,0
6,16,315,4,0
6,16,317,4,0
6,16,332,4,0
6,16,337,4,0
6,16,355,4,0
6,16,374,4,0
6,16,411,4,0
6,16,416,4,0
6,16,421,4,0
6,16,468,4,0
6,16,488,4,0
6,16,496,4,0
6,16,497,4,0
6,16,507,4,0
6,16,510,4,0
6,16,523,4,0
6,16,525,4,0
6,16,590,4,0
6,16,612,4,0
7,16,57,4,0
7,16,58,4,0
7,16,59,4,0
7,16,70,4,0
7,16,91,4,0
7,16,92,4,0
7,16,104,4,0
7,16,127,4,0
7,16,156,4,0
7,16,164,4,0
7,16,182,4,0
7,16,207,4,0
7,16,213,4,0
7,16,214,4,0
7,16,216,4,0
7,16,218,4,0
7,16,237,4,0
7,16,240,4,0
7,16,249,4,0
7,16,258,4,0
7,16,263,4,0
7,16,280,4,0
7,16,290,4,0
7,16,291,4,0
7,16,317,4,0
7,16,360,4,0
7,16,374,4,0
7,16,496,4,0
7,16,503,4,0
7,16,590,4,0
7,16,612,4,0
8,16,57,4,0
8,16,58,4,0
8,16,59,4,0
8,16,70,4,0
8,16,91,4,0
8,16,92,4,0
8,16,104,4,0
8,16,127,4,0
8,16,156,4,0
8,16,164,4,0
8,16,182,4,0
8,16,207,4,0
8,16,213,4,0
8,16,214,4,0
8,16,216,4,0
8,16,218,4,0
8,16,237,4,0
8,16,240,4,0
8,16,249,4,0
8,16,258,4,0
8,16,263,4,0
8,16,280,4,0
8,16,290,4,0
8,16,291,4,0
8,16,317,4,0
8,16,360,4,0
8,16,374,4,0
8,16,496,4,0
8,16,503,4,0
8,16,590,4,0
8,16,612,4,0
9,16,46,4,0
9,16,57,4,0
9,16,58,4,0
9,16,59,4,0
9,16,63,4,0
9,16,70,4,0
9,16,89,4,0
9,16,91,4,0
9,16,92,4,0
9,16,104,4,0
9,16,127,4,0
9,16,156,4,0
9,16,157,4,0
9,16,164,4,0
9,16,182,4,0
9,16,207,4,0
9,16,213,4,0
9,16,214,4,0
9,16,216,4,0
9,16,218,4,0
9,16,237,4,0
9,16,240,4,0
9,16,249,4,0
9,16,258,4,0
9,16,263,4,0
9,16,280,4,0
9,16,290,4,0
9,16,291,4,0
9,16,317,4,0
9,16,360,4,0
9,16,374,4,0
9,16,399,4,0
9,16,411,4,0
9,16,416,4,0
9,16,430,4,0
9,16,479,4,0
9,16,496,4,0
9,16,503,4,0
9,16,523,4,0
9,16,525,4,0
9,16,590,4,0
9,16,612,4,0
12,16,63,4,0
12,16,76,4,0
12,16,92,4,0
12,16,94,4,0
12,16,104,4,0
12,16,138,4,0
12,16,148,4,0
12,16,156,4,0
12,16,164,4,0
12,16,168,4,0
12,16,182,4,0
12,16,207,4,0
12,16,213,4,0
12,16,214,4,0
12,16,216,4,0
12,16,218,4,0
12,16,219,4,0
12,16,237,4,0
12,16,240,4,0
12,16,241,4,0
12,16,244,4,0
12,16,247,4,0
12,16,263,4,0
12,16,290,4,0
12,16,332,4,0
12,16,355,4,0
12,16,369,4,0
12,16,412,4,0
12,16,416,4,0
12,16,474,4,0
12,16,496,4,0
12,16,512,4,0
12,16,522,4,0
12,16,590,4,0
12,16,611,4,0
15,16,14,4,0
15,16,15,4,0
15,16,63,4,0
15,16,76,4,0
15,16,92,4,0
15,16,104,4,0
15,16,148,4,0
15,16,156,4,0
15,16,164,4,0
15,16,168,4,0
15,16,182,4,0
15,16,188,4,0
15,16,206,4,0
15,16,207,4,0
15,16,213,4,0
15,16,214,4,0
15,16,216,4,0
15,16,218,4,0
15,16,237,4,0
15,16,241,4,0
15,16,249,4,0
15,16,263,4,0
15,16,280,4,0
15,16,290,4,0
15,16,332,4,0
15,16,355,4,0
15,16,369,4,0
15,16,371,4,0
15,16,398,4,0
15,16,404,4,0
15,16,416,4,0
15,16,474,4,0
15,16,496,4,0
15,16,512,4,0
15,16,522,4,0
15,16,590,4,0
15,16,611,4,0
16,16,19,4,0
16,16,92,4,0
16,16,104,4,0
16,16,156,4,0
16,16,164,4,0
16,16,168,4,0
16,16,182,4,0
16,16,207,4,0
16,16,211,4,0
16,16,213,4,0
16,16,214,4,0
16,16,216,4,0
16,16,218,4,0
16,16,237,4,0
16,16,240,4,0
16,16,241,4,0
16,16,263,4,0
16,16,290,4,0
16,16,332,4,0
16,16,355,4,0
16,16,369,4,0
16,16,496,4,0
16,16,590,4,0
17,16,19,4,0
17,16,92,4,0
17,16,104,4,0
17,16,156,4,0
17,16,164,4,0
17,16,168,4,0
17,16,182,4,0
17,16,207,4,0
17,16,211,4,0
17,16,213,4,0
17,16,214,4,0
17,16,216,4,0
17,16,218,4,0
17,16,237,4,0
17,16,240,4,0
17,16,241,4,0
17,16,263,4,0
17,16,290,4,0
17,16,332,4,0
17,16,355,4,0
17,16,369,4,0
17,16,496,4,0
17,16,590,4,0
18,16,19,4,0
18,16,63,4,0
18,16,92,4,0
18,16,104,4,0
18,16,156,4,0
18,16,164,4,0
18,16,168,4,0
18,16,182,4,0
18,16,207,4,0
18,16,211,4,0
18,16,213,4,0
18,16,214,4,0
18,16,216,4,0
18,16,218,4,0
18,16,237,4,0
18,16,240,4,0
18,16,241,4,0
18,16,263,4,0
18,16,290,4,0
18,16,332,4,0
18,16,355,4,0
18,16,369,4,0
18,16,416,4,0
18,16,496,4,0
18,16,590,4,0
19,16,15,4,0
19,16,58,4,0
19,16,59,4,0
19,16,85,4,0
19,16,86,4,0
19,16,87,4,0
19,16,91,4,0
19,16,92,4,0
19,16,104,4,0
19,16,156,4,0
19,16,164,4,0
19,16,168,4,0
19,16,182,4,0
19,16,207,4,0
19,16,213,4,0
19,16,214,4,0
19,16,216,4,0
19,16,218,4,0
19,16,237,4,0
19,16,240,4,0
19,16,241,4,0
19,16,247,4,0
19,16,249,4,0
19,16,263,4,0
19,16,269,4,0
19,16,290,4,0
19,16,369,4,0
19,16,447,4,0
19,16,451,4,0
19,16,496,4,0
19,16,514,4,0
19,16,528,4,0
19,16,590,4,0
20,16,14,4,0
20,16,15,4,0
20,16,46,4,0
20,16,58,4,0
20,16,59,4,0
20,16,63,4,0
20,16,70,4,0
20,16,85,4,0
20,16,86,4,0
20,16,87,4,0
20,16,91,4,0
20,16,92,4,0
20,16,104,4,0
20,16,156,4,0
20,16,164,4,0
20,16,168,4,0
20,16,182,4,0
20,16,207,4,0
20,16,213,4,0
20,16,214,4,0
20,16,216,4,0
20,16,218,4,0
20,16,237,4,0
20,16,240,4,0
20,16,241,4,0
20,16,247,4,0
20,16,249,4,0
20,16,263,4,0
20,16,269,4,0
20,16,290,4,0
20,16,369,4,0
20,16,416,4,0
20,16,447,4,0
20,16,451,4,0
20,16,496,4,0
20,16,514,4,0
20,16,528,4,0
20,16,590,4,0
21,16,19,4,0
21,16,92,4,0
21,16,104,4,0
21,16,156,4,0
21,16,164,4,0
21,16,168,4,0
21,16,182,4,0
21,16,206,4,0
21,16,207,4,0
21,16,211,4,0
21,16,213,4,0
21,16,214,4,0
21,16,216,4,0
21,16,218,4,0
21,16,237,4,0
21,16,240,4,0
21,16,241,4,0
21,16,263,4,0
21,16,290,4,0
21,16,332,4,0
21,16,355,4,0
21,16,369,4,0
21,16,496,4,0
21,16,497,4,0
21,16,590,4,0
22,16,19,4,0
22,16,63,4,0
22,16,92,4,0
22,16,104,4,0
22,16,156,4,0
22,16,164,4,0
22,16,168,4,0
22,16,182,4,0
22,16,206,4,0
22,16,207,4,0
22,16,211,4,0
22,16,213,4,0
22,16,214,4,0
22,16,216,4,0
22,16,218,4,0
22,16,237,4,0
22,16,240,4,0
22,16,241,4,0
22,16,263,4,0
22,16,290,4,0
22,16,332,4,0
22,16,355,4,0
22,16,369,4,0
22,16,416,4,0
22,16,496,4,0
22,16,497,4,0
22,16,590,4,0
23,16,70,4,0
23,16,89,4,0
23,16,91,4,0
23,16,92,4,0
23,16,104,4,0
23,16,156,4,0
23,16,157,4,0
23,16,164,4,0
23,16,168,4,0
23,16,182,4,0
23,16,188,4,0
23,16,207,4,0
23,16,213,4,0
23,16,214,4,0
23,16,216,4,0
23,16,218,4,0
23,16,237,4,0
23,16,240,4,0
23,16,241,4,0
23,16,259,4,0
23,16,263,4,0
23,16,290,4,0
23,16,317,4,0
23,16,371,4,0
23,16,398,4,0
23,16,399,4,0
23,16,474,4,0
23,16,482,4,0
23,16,496,4,0
23,16,523,4,0
23,16,590,4,0
23,16,611,4,0
24,16,63,4,0
24,16,70,4,0
24,16,89,4,0
24,16,91,4,0
24,16,92,4,0
24,16,104,4,0
24,16,156,4,0
24,16,157,4,0
24,16,164,4,0
24,16,168,4,0
24,16,182,4,0
24,16,188,4,0
24,16,207,4,0
24,16,213,4,0
24,16,214,4,0
24,16,216,4,0
24,16,218,4,0
24,16,237,4,0
24,16,240,4,0
24,16,241,4,0
24,16,259,4,0
24,16,263,4,0
24,16,290,4,0
24,16,317,4,0
24,16,371,4,0
24,16,398,4,0
24,16,399,4,0
24,16,416,4,0
24,16,474,4,0
24,16,482,4,0
24,16,496,4,0
24,16,523,4,0
24,16,525,4,0
24,16,590,4,0
24,16,611,4,0
25,16,70,4,0
25,16,85,4,0
25,16,86,4,0
25,16,87,4,0
25,16,91,4,0
25,16,92,4,0
25,16,104,4,0
25,16,113,4,0
25,16,148,4,0
25,16,156,4,0
25,16,164,4,0
25,16,182,4,0
25,16,207,4,0
25,16,213,4,0
25,16,214,4,0
25,16,216,4,0
25,16,218,4,0
25,16,237,4,0
25,16,240,4,0
25,16,249,4,0
25,16,263,4,0
25,16,280,4,0
25,16,290,4,0
25,16,374,4,0
25,16,447,4,0
25,16,451,4,0
25,16,496,4,0
25,16,497,4,0
25,16,521,4,0
25,16,528,4,0
25,16,590,4,0
26,16,63,4,0
26,16,70,4,0
26,16,85,4,0
26,16,86,4,0
26,16,87,4,0
26,16,91,4,0
26,16,92,4,0
26,16,104,4,0
26,16,113,4,0
26,16,148,4,0
26,16,156,4,0
26,16,164,4,0
26,16,168,4,0
26,16,182,4,0
26,16,207,4,0
26,16,213,4,0
26,16,214,4,0
26,16,216,4,0
26,16,218,4,0
26,16,237,4,0
26,16,240,4,0
26,16,249,4,0
26,16,263,4,0
26,16,280,4,0
26,16,290,4,0
26,16,374,4,0
26,16,411,4,0
26,16,416,4,0
26,16,447,4,0
26,16,451,4,0
26,16,496,4,0
26,16,497,4,0
26,16,521,4,0
26,16,528,4,0
26,16,590,4,0
27,16,14,4,0
27,16,15,4,0
27,16,70,4,0
27,16,89,4,0
27,16,91,4,0
27,16,92,4,0
27,16,104,4,0
27,16,156,4,0
27,16,157,4,0
27,16,164,4,0
27,16,168,4,0
27,16,182,4,0
27,16,201,4,0
27,16,207,4,0
27,16,213,4,0
27,16,214,4,0
27,16,216,4,0
27,16,218,4,0
27,16,219,4,0
27,16,237,4,0
27,16,241,4,0
27,16,249,4,0
27,16,263,4,0
27,16,280,4,0
27,16,290,4,0
27,16,317,4,0
27,16,332,4,0
27,16,360,4,0
27,16,374,4,0
27,16,398,4,0
27,16,404,4,0
27,16,421,4,0
27,16,468,4,0
27,16,496,4,0
27,16,523,4,0
27,16,590,4,0
28,16,14,4,0
28,16,15,4,0
28,16,63,4,0
28,16,70,4,0
28,16,89,4,0
28,16,91,4,0
28,16,92,4,0
28,16,104,4,0
28,16,156,4,0
28,16,157,4,0
28,16,164,4,0
28,16,168,4,0
28,16,182,4,0
28,16,201,4,0
28,16,207,4,0
28,16,213,4,0
28,16,214,4,0
28,16,216,4,0
28,16,218,4,0
28,16,219,4,0
28,16,237,4,0
28,16,241,4,0
28,16,249,4,0
28,16,263,4,0
28,16,280,4,0
28,16,290,4,0
28,16,317,4,0
28,16,332,4,0
28,16,360,4,0
28,16,374,4,0
28,16,398,4,0
28,16,404,4,0
28,16,411,4,0
28,16,416,4,0
28,16,421,4,0
28,16,444,4,0
28,16,468,4,0
28,16,496,4,0
28,16,523,4,0
28,16,590,4,0
29,16,15,4,0
29,16,58,4,0
29,16,59,4,0
29,16,70,4,0
29,16,85,4,0
29,16,87,4,0
29,16,91,4,0
29,16,92,4,0
29,16,104,4,0
29,16,156,4,0
29,16,164,4,0
29,16,168,4,0
29,16,182,4,0
29,16,188,4,0
29,16,207,4,0
29,16,213,4,0
29,16,214,4,0
29,16,216,4,0
29,16,218,4,0
29,16,237,4,0
29,16,240,4,0
29,16,241,4,0
29,16,249,4,0
29,16,263,4,0
29,16,290,4,0
29,16,332,4,0
29,16,398,4,0
29,16,421,4,0
29,16,468,4,0
29,16,474,4,0
29,16,496,4,0
29,16,497,4,0
29,16,590,4,0
30,16,15,4,0
30,16,58,4,0
30,16,59,4,0
30,16,70,4,0
30,16,85,4,0
30,16,87,4,0
30,16,91,4,0
30,16,92,4,0
30,16,104,4,0
30,16,156,4,0
30,16,164,4,0
30,16,168,4,0
30,16,182,4,0
30,16,188,4,0
30,16,207,4,0
30,16,213,4,0
30,16,214,4,0
30,16,216,4,0
30,16,218,4,0
30,16,237,4,0
30,16,240,4,0
30,16,241,4,0
30,16,249,4,0
30,16,263,4,0
30,16,290,4,0
30,16,332,4,0
30,16,398,4,0
30,16,421,4,0
30,16,468,4,0
30,16,474,4,0
30,16,496,4,0
30,16,497,4,0
30,16,590,4,0
31,16,15,4,0
31,16,46,4,0
31,16,53,4,0
31,16,57,4,0
31,16,58,4,0
31,16,59,4,0
31,16,63,4,0
31,16,70,4,0
31,16,85,4,0
31,16,87,4,0
31,16,89,4,0
31,16,91,4,0
31,16,92,4,0
31,16,104,4,0
31,16,126,4,0
31,16,156,4,0
31,16,157,4,0
31,16,164,4,0
31,16,168,4,0
31,16,182,4,0
31,16,188,4,0
31,16,201,4,0
31,16,207,4,0
31,16,213,4,0
31,16,214,4,0
31,16,216,4,0
31,16,218,4,0
31,16,237,4,0
31,16,240,4,0
31,16,241,4,0
31,16,247,4,0
31,16,249,4,0
31,16,259,4,0
31,16,263,4,0
31,16,269,4,0
31,16,280,4,0
31,16,290,4,0
31,16,317,4,0
31,16,332,4,0
31,16,374,4,0
31,16,398,4,0
31,16,411,4,0
31,16,416,4,0
31,16,421,4,0
31,16,444,4,0
31,16,468,4,0
31,16,474,4,0
31,16,479,4,0
31,16,482,4,0
31,16,496,4,0
31,16,497,4,0
31,16,510,4,0
31,16,511,4,0
31,16,523,4,0
31,16,525,4,0
31,16,590,4,0
31,16,612,4,0
32,16,15,4,0
32,16,58,4,0
32,16,59,4,0
32,16,70,4,0
32,16,85,4,0
32,16,87,4,0
32,16,91,4,0
32,16,92,4,0
32,16,104,4,0
32,16,156,4,0
32,16,164,4,0
32,16,168,4,0
32,16,182,4,0
32,16,188,4,0
32,16,207,4,0
32,16,213,4,0
32,16,214,4,0
32,16,216,4,0
32,16,218,4,0
32,16,237,4,0
32,16,240,4,0
32,16,241,4,0
32,16,249,4,0
32,16,263,4,0
32,16,290,4,0
32,16,398,4,0
32,16,421,4,0
32,16,468,4,0
32,16,474,4,0
32,16,496,4,0
32,16,497,4,0
32,16,590,4,0
33,16,15,4,0
33,16,58,4,0
33,16,59,4,0
33,16,70,4,0
33,16,85,4,0
33,16,87,4,0
33,16,91,4,0
33,16,92,4,0
33,16,104,4,0
33,16,156,4,0
33,16,164,4,0
33,16,168,4,0
33,16,182,4,0
33,16,188,4,0
33,16,207,4,0
33,16,213,4,0
33,16,214,4,0
33,16,216,4,0
33,16,218,4,0
33,16,237,4,0
33,16,240,4,0
33,16,241,4,0
33,16,249,4,0
33,16,263,4,0
33,16,290,4,0
33,16,398,4,0
33,16,421,4,0
33,16,468,4,0
33,16,474,4,0
33,16,496,4,0
33,16,497,4,0
33,16,590,4,0
34,16,15,4,0
34,16,46,4,0
34,16,53,4,0
34,16,57,4,0
34,16,58,4,0
34,16,59,4,0
34,16,63,4,0
34,16,70,4,0
34,16,85,4,0
34,16,87,4,0
34,16,89,4,0
34,16,91,4,0
34,16,92,4,0
34,16,104,4,0
34,16,126,4,0
34,16,156,4,0
34,16,157,4,0
34,16,164,4,0
34,16,168,4,0
34,16,182,4,0
34,16,188,4,0
34,16,201,4,0
34,16,207,4,0
34,16,213,4,0
34,16,214,4,0
34,16,216,4,0
34,16,218,4,0
34,16,237,4,0
34,16,240,4,0
34,16,241,4,0
34,16,247,4,0
34,16,249,4,0
34,16,259,4,0
34,16,263,4,0
34,16,269,4,0
34,16,280,4,0
34,16,290,4,0
34,16,317,4,0
34,16,374,4,0
34,16,398,4,0
34,16,411,4,0
34,16,416,4,0
34,16,421,4,0
34,16,444,4,0
34,16,468,4,0
34,16,474,4,0
34,16,479,4,0
34,16,482,4,0
34,16,496,4,0
34,16,497,4,0
34,16,510,4,0
34,16,511,4,0
34,16,523,4,0
34,16,525,4,0
34,16,590,4,0
34,16,612,4,0
35,16,53,4,0
35,16,58,4,0
35,16,59,4,0
35,16,70,4,0
35,16,76,4,0
35,16,85,4,0
35,16,86,4,0
35,16,87,4,0
35,16,91,4,0
35,16,92,4,0
35,16,94,4,0
35,16,104,4,0
35,16,113,4,0
35,16,115,4,0
35,16,126,4,0
35,16,138,4,0
35,16,148,4,0
35,16,156,4,0
35,16,164,4,0
35,16,182,4,0
35,16,207,4,0
35,16,213,4,0
35,16,214,4,0
35,16,216,4,0
35,16,218,4,0
35,16,219,4,0
35,16,237,4,0
35,16,240,4,0
35,16,241,4,0
35,16,244,4,0
35,16,247,4,0
35,16,249,4,0
35,16,263,4,0
35,16,280,4,0
35,16,290,4,0
35,16,347,4,0
35,16,374,4,0
35,16,447,4,0
35,16,451,4,0
35,16,473,4,0
35,16,496,4,0
35,16,497,4,0
35,16,510,4,0
35,16,514,4,0
35,16,590,4,0
35,16,605,4,0
35,16,612,4,0
36,16,53,4,0
36,16,58,4,0
36,16,59,4,0
36,16,63,4,0
36,16,70,4,0
36,16,76,4,0
36,16,85,4,0
36,16,86,4,0
36,16,87,4,0
36,16,91,4,0
36,16,92,4,0
36,16,94,4,0
36,16,104,4,0
36,16,113,4,0
36,16,115,4,0
36,16,126,4,0
36,16,138,4,0
36,16,148,4,0
36,16,156,4,0
36,16,164,4,0
36,16,182,4,0
36,16,207,4,0
36,16,213,4,0
36,16,214,4,0
36,16,216,4,0
36,16,218,4,0
36,16,219,4,0
36,16,237,4,0
36,16,240,4,0
36,16,241,4,0
36,16,244,4,0
36,16,247,4,0
36,16,249,4,0
36,16,263,4,0
36,16,280,4,0
36,16,290,4,0
36,16,347,4,0
36,16,374,4,0
36,16,411,4,0
36,16,416,4,0
36,16,447,4,0
36,16,451,4,0
36,16,473,4,0
36,16,496,4,0
36,16,497,4,0
36,16,510,4,0
36,16,514,4,0
36,16,590,4,0
36,16,605,4,0
36,16,612,4,0
37,16,46,4,0
37,16,53,4,0
37,16,91,4,0
37,16,92,4,0
37,16,104,4,0
37,16,126,4,0
37,16,156,4,0
37,16,164,4,0
37,16,182,4,0
37,16,207,4,0
37,16,213,4,0
37,16,214,4,0
37,16,216,4,0
37,16,218,4,0
37,16,219,4,0
37,16,237,4,0
37,16,241,4,0
37,16,244,4,0
37,16,261,4,0
37,16,263,4,0
37,16,290,4,0
37,16,315,4,0
37,16,371,4,0
37,16,399,4,0
37,16,412,4,0
37,16,488,4,0
37,16,496,4,0
37,16,510,4,0
37,16,590,4,0
38,16,46,4,0
38,16,53,4,0
38,16,63,4,0
38,16,76,4,0
38,16,91,4,0
38,16,92,4,0
38,16,104,4,0
38,16,126,4,0
38,16,138,4,0
38,16,156,4,0
38,16,164,4,0
38,16,182,4,0
38,16,207,4,0
38,16,213,4,0
38,16,214,4,0
38,16,216,4,0
38,16,218,4,0
38,16,219,4,0
38,16,237,4,0
38,16,241,4,0
38,16,244,4,0
38,16,261,4,0
38,16,263,4,0
38,16,290,4,0
38,16,315,4,0
38,16,347,4,0
38,16,371,4,0
38,16,399,4,0
38,16,412,4,0
38,16,416,4,0
38,16,473,4,0
38,16,488,4,0
38,16,496,4,0
38,16,510,4,0
38,16,590,4,0
39,16,53,4,0
39,16,58,4,0
39,16,59,4,0
39,16,70,4,0
39,16,76,4,0
39,16,85,4,0
39,16,86,4,0
39,16,87,4,0
39,16,91,4,0
39,16,92,4,0
39,16,94,4,0
39,16,104,4,0
39,16,113,4,0
39,16,115,4,0
39,16,126,4,0
39,16,138,4,0
39,16,148,4,0
39,16,156,4,0
39,16,164,4,0
39,16,182,4,0
39,16,207,4,0
39,16,213,4,0
39,16,214,4,0
39,16,216,4,0
39,16,218,4,0
39,16,219,4,0
39,16,237,4,0
39,16,240,4,0
39,16,241,4,0
39,16,244,4,0
39,16,247,4,0
39,16,263,4,0
39,16,280,4,0
39,16,290,4,0
39,16,360,4,0
39,16,374,4,0
39,16,447,4,0
39,16,451,4,0
39,16,496,4,0
39,16,497,4,0
39,16,510,4,0
39,16,514,4,0
39,16,528,4,0
39,16,590,4,0
39,16,605,4,0
39,16,612,4,0
40,16,53,4,0
40,16,58,4,0
40,16,59,4,0
40,16,63,4,0
40,16,70,4,0
40,16,76,4,0
40,16,85,4,0
40,16,86,4,0
40,16,87,4,0
40,16,91,4,0
40,16,92,4,0
40,16,94,4,0
40,16,104,4,0
40,16,113,4,0
40,16,115,4,0
40,16,126,4,0
40,16,138,4,0
40,16,148,4,0
40,16,156,4,0
40,16,164,4,0
40,16,182,4,0
40,16,207,4,0
40,16,213,4,0
40,16,214,4,0
40,16,216,4,0
40,16,218,4,0
40,16,219,4,0
40,16,237,4,0
40,16,240,4,0
40,16,241,4,0
40,16,244,4,0
40,16,247,4,0
40,16,263,4,0
40,16,280,4,0
40,16,290,4,0
40,16,360,4,0
40,16,374,4,0
40,16,411,4,0
40,16,416,4,0
40,16,447,4,0
40,16,451,4,0
40,16,496,4,0
40,16,497,4,0
40,16,510,4,0
40,16,514,4,0
40,16,528,4,0
40,16,590,4,0
40,16,605,4,0
40,16,612,4,0
41,16,19,4,0
41,16,92,4,0
41,16,104,4,0
41,16,156,4,0
41,16,164,4,0
41,16,168,4,0
41,16,182,4,0
41,16,188,4,0
41,16,207,4,0
41,16,211,4,0
41,16,213,4,0
41,16,214,4,0
41,16,216,4,0
41,16,218,4,0
41,16,237,4,0
41,16,240,4,0
41,16,241,4,0
41,16,247,4,0
41,16,259,4,0
41,16,263,4,0
41,16,269,4,0
41,16,290,4,0
41,16,332,4,0
41,16,355,4,0
41,16,369,4,0
41,16,371,4,0
41,16,474,4,0
41,16,496,4,0
41,16,512,4,0
41,16,590,4,0
42,16,19,4,0
42,16,63,4,0
42,16,92,4,0
42,16,104,4,0
42,16,156,4,0
42,16,164,4,0
42,16,168,4,0
42,16,182,4,0
42,16,188,4,0
42,16,207,4,0
42,16,211,4,0
42,16,213,4,0
42,16,214,4,0
42,16,216,4,0
42,16,218,4,0
42,16,237,4,0
42,16,240,4,0
42,16,241,4,0
42,16,247,4,0
42,16,259,4,0
42,16,263,4,0
42,16,269,4,0
